Gene,Method,Sequences,Codons,LRT p-value,cAIC,CV(omega),CV(alpha),w1,p1,w2,p2,w3,p3,SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,DH_Rate,TH_Rate,TH_Rate_SI,NUM_ER_SITES,ER_SITES,WD_unweighted(omega),WD_weighted(omega),WD_unweighted(srv),WD_weighted(srv),ΔcAIC,RelativeSupport,ER_Sites_Intersection
Anura-ND6,BUSTEDS,20,179,0.5,15429.29806119331,1.351951977295678,1.0349430207645196,0.002504252372708497,0.6290083947184272,0.02790231979261138,0.3559571502403214,1.0,0.01503445504125146,0.05156785024513311,0.4465365695446353,0.651826947669202,0.2960285397372777,3.045483412857923,0.257434890718087,,,,,,,,,,,,
Anura-ND6,BUSTEDS-MH,20,179,0.5,15427.00223490363,0.856457871343044,0.8757008282075007,0.01113252857310446,0.9771131694453916,0.4121458005512574,0.02288683055460838,1.001559013835404,0.0,0.1026452718528641,0.475086852656898,0.9847686376310204,0.2952587039676619,2.87594291446228,0.2296544433754401,0.6008699014019346,0.0,0.0,,,0.13147692359814864,0.023120194188582167,0.18451986998839745,0.22372519882934938,2.2958262896809174,0.3172982344057296,
Beloniformes-ATP6,BUSTEDS,12,228,0.5,9734.58272801987,0.7945278028523216,1.3031150984474114,0.007659114431932443,0.950146087858556,0.5502327835084708,0.04985391214144397,1.051341018671514,0.0,0.05094984694294381,0.04993792689904281,0.2748669469919645,0.8180689018392879,5.853299541220834,0.1319931712616693,,,,,,,,,,,,
Beloniformes-ATP6,BUSTEDS-MH,12,228,0.5,9730.999674762925,1.3318391501571003,1.1360738227887806,0.01792294228386572,0.9273402459507397,0.02257726329425555,0.07265975404926032,1.002326197560673,0.0,0.1127084905570715,0.04896531207518205,0.5040175188530371,0.8040258825826666,4.008182107064994,0.1470088053421513,1.159234503606171,0.0,0.0,,,0.1956447230589965,0.036163973534826664,0.7120088832103469,0.4870858029688476,3.583053256945277,0.1667054779774882,
Beloniformes-ATP8,BUSTEDS,12,57,0.5,2452.69546949621,1.2133713385069669,0.9736522031922024,0.006355275645279335,0.6016522112701893,0.1008230628192973,0.2716150874642632,1.0,0.1267327012655475,0.0,0.02853745466951018,0.4002118088171028,0.3378094986184015,1.364792064063523,0.6336530467120883,,,,,,,,,,4.859238449108034,0.08807036122959974,
Beloniformes-ATP8,BUSTEDS-MH,12,57,0.5,2457.554707945318,1.270580025612939,0.9495318369817844,0.0002457118659999571,0.0,0.07400598221996851,1.0,1.001563985993738,0.0,0.0,0.02739544508168467,0.4193049728954117,0.3140484878641582,1.31851781609487,0.6585560670541571,0.7064551827445549,2.756312277238033,27.14005220796292,,,0.011496876790782044,0.16533984412617614,0.021789137348987263,0.058643636419295084,,,
Beloniformes-COX1,BUSTEDS,12,519,0.4828137899166277,16177.15791633115,1.3602180268090165,1.3816227956748584,0.001321567201782253,0.9993129723315222,0.03743940336826908,0.0004104612784187845,1.475240069901185,0.0002765663900590509,0.06648947441951837,0.245695533742712,0.2108749164904045,0.707308128291022,17.75692163944523,0.04699633796626602,,,,0.0,,,,,,,,120
Beloniformes-COX1,BUSTEDS-MH,12,519,0.5,16175.6676631345,1.3690704582107687,1.3766346311479474,0.001272077419737543,1.0,0.0219832658182057,0.0,1.064752181387213,0.0,0.06915420771604869,0.1968744990448121,0.2253739391966459,0.7530545890531923,16.31019667531729,0.05007091190199554,0.4584876715496625,0.0,0.0,,,0.14199783861536006,0.00047195107478409544,0.4879629067102378,0.13598155071678136,1.4902531966508832,0.4746742031766654,
Beloniformes-COX2,BUSTEDS,12,232,0.5,7164.516829035688,1.2502331941382372,0.9166047055137304,0.0003927618740365884,0.9205297298835041,0.08554863395572357,0.07947027011649588,1.001400046066869,0.0,0.0,0.01322813749576983,0.6375308525905963,0.6668183005177268,1.796769371088207,0.3199535619865033,,,,,,,,,,,,
Beloniformes-COX2,BUSTEDS-MH,12,232,0.5,7149.093320970243,1.3938755140951373,1.3235964220659637,0.004836681569247187,0.0001532261233626405,0.00484357530343474,0.9997500624843766,1.0,9.67113922607702e-05,0.0,0.01215009328620675,0.5578194072107368,0.9497766139243249,12.34976377898619,0.03807329278946836,1.669152465954417,0.0,0.0,,,0.028849674804789494,0.010591390604670764,3.544235284425948,0.8047771997588953,15.423508065444366,0.00044753579585000514,
Beloniformes-ND1,BUSTEDS,12,325,0.5,12808.84566396607,1.4017612641205783,1.3537752207374047,0.0,0.4764635265046848,0.005913551037145325,0.5207083604574728,1.0,0.002828113037842391,0.02418932244406563,0.06113351321562193,0.1372364502689706,0.7762027015774239,5.483690897443124,0.1626637852069542,,,,,,,,,,,,
Beloniformes-ND1,BUSTEDS-MH,12,325,0.5,12796.57583061654,1.3902526900687804,1.3185849577721955,0.003718146852436109,1.0,0.008967159619173222,0.0,1.109826300983626,0.0,0.03801623370570708,0.05967068766350074,0.2047057366055669,0.7761945570307572,5.11067911901804,0.1641347553057421,0.5955339887326204,0.0,0.0,,,0.03886601880603001,0.005732324373187788,0.15143599200777405,0.12135101561080355,12.269833349530018,0.0021659056849660805,
Beloniformes-ND2,BUSTEDS,12,351,0.318410715807126,16798.22323829092,1.4082255616988806,1.1616241204104851,1.734580911612979e-05,0.3787961669983598,0.03102539586793271,0.618366246511247,10.95843532205482,0.00283758649039314,0.1013790503333224,0.1725327466244833,0.3040412667886583,0.5531195763420088,2.968268680546252,0.2743476770335079,,,,1.0,162,,,,,2.0760896319989115,0.35414642692184184,
Beloniformes-ND2,BUSTEDS-MH,12,351,0.5,16800.29932792292,1.332619988075053,1.1201463424176696,0.02024256634587239,1.0,0.0229974196938185,0.0,1.080893418569113,0.0,0.1121476979460381,0.08963618139223271,0.3311711417587705,0.6221736837453227,2.720084571111885,0.2881901348624446,0.3696111756484131,1.305528904840848,0.0,,,3.301931700065526,0.045367041827262464,0.09536087733906501,0.13617746779989726,,,
Beloniformes-ND4,BUSTEDS,12,461,0.5,19263.39206738444,1.3563341961875646,1.3544275969947759,0.001854664312779265,0.7418971809604684,0.02635168383941859,0.2532122145536299,1.0,0.004890604485901602,0.001382579935609834,0.009596050869598527,0.137834903691234,0.8038069283327491,4.765317679448732,0.1865970207976523,,,,,,,,,,,,
Beloniformes-ND4,BUSTEDS-MH,12,461,0.5,19239.64823000037,1.3958359630522648,1.3057872615470367,0.0004824724872313436,0.0,0.00848191420884141,1.0,1.023980590501725,0.0,0.001852326936259236,0.008204010475128467,0.2418003692148303,0.8115170022468331,4.458421388197629,0.1802789872780385,1.332838400480739,0.0,0.0,,,0.014407517319283355,0.014290704755353536,0.13711050125844967,0.16781337315749204,23.743837384070503,6.983790814116631e-06,
Beloniformes-ND4L,BUSTEDS,12,99,0.5,4344.235161389677,1.2612768191063701,1.0262982885113079,0.0,0.6412364782370416,0.07966358565806293,0.3587635217629584,1.002484890149346,0.0,0.0102987371831427,0.02994409549366046,0.5774993162680139,0.7318721856880187,2.422650589480725,0.2381837188183208,,,,,,,,,,7.111746331422182,0.028556429532040458,
Beloniformes-ND4L,BUSTEDS-MH,12,99,0.5,4351.346907721099,1.361107172382294,0.9152079097445418,6.671609508498312e-08,0.0,0.02589128237989591,1.0,1.001561061190233,0.0,0.0135456374638495,0.02883219373928176,0.6437646524341968,0.666196295802484,1.871439800650648,0.3049715104582343,0.0,6.88752101147977,0.0,,,0.018232066317791677,0.0358939756277063,0.20690767509232227,0.2625788710726559,,,
Beloniformes-ND5,BUSTEDS,12,615,0.5,27112.6558100961,1.3452123731730548,1.2861903863464736,0.00428168565223664,0.675971909567342,0.02950662317198941,0.3161298100294739,1.0,0.007898280403184155,0.04793982357994456,0.1006914139491707,0.1940962834841937,0.6681442746839982,3.744040529934679,0.2311643113668311,,,,,,,,,,,,10|6|4|18|45|19|2|378|21|32|22|265|23|17|12|15|20|9|376|7|51|16
Beloniformes-ND5,BUSTEDS-MH,12,615,0.5,27110.64409122013,1.3418613642923782,1.2283729679748372,0.01386171160856794,1.0,0.02725423602654226,0.0,1.163226934024312,0.0,0.06681100506421359,0.07405438297952567,0.2730602811846594,0.6961735716942115,3.503276474997595,0.2297720453262629,0.6660305468190298,0.8516372775291925,0.0,,,0.05835311570869682,0.019210448077909965,0.1128664113739395,0.12030675454351261,2.011718875972292,0.3657301772879627,
Beloniformes-ND6,BUSTEDS,12,174,0.4985924388189213,8394.742238235025,0.8286673076937949,1.1158607620592067,0.01285029146434044,0.9921509176639772,0.6369602578762713,0.004448555857823876,1.392784672577747,0.003400526478198896,0.07342784145902402,0.2031726531368961,0.5602334949670161,0.6279248775531052,3.749482908660196,0.1689024693099986,,,,0.0,,,,,,1.6926309676673554,0.4289926539614659,
Beloniformes-ND6,BUSTEDS-MH,12,174,0.4913077991352005,8396.434869202692,1.398437577071538,1.0857293544875755,0.0,0.0001893521186558796,0.01316079114368054,0.9989383940192641,1.753173428682952,0.0008722538620800228,0.0779432117340701,0.189503036561989,0.5756685316138819,0.6293908059543213,3.439469161494948,0.1811061574836896,0.0,1.114821746545802,0.0,0.0,,0.3323461714340453,0.006887859514110689,0.10998805136238661,0.10472417483251183,,,
Cetacea-ATP6,BUSTEDS,19,227,0.01135334187847276,9703.765452425407,1.4100846403164462,1.1368444824382824,0.05264231912473877,0.9963935600291471,0.05305636293169164,0.002073822808434631,54.19921668770992,0.001532617162418228,0.0,0.04361625910189228,0.6381625539432317,0.8416357365190464,4.034053501827874,0.1147480043790613,,,,3.0,52|53|102,,,,,10.769784263749898,0.0045853349070442044,
Cetacea-ATP6,BUSTEDS-MH,19,227,0.5,9714.535236689157,1.2173537468809894,1.118056283596458,0.05318304490802712,0.8684460724844827,0.05589581092857558,0.1315539275155174,1.066312566868449,0.0,0.0,0.04355021776166332,0.6617718034746574,0.8415920504216979,3.857451335621058,0.1148577318166387,0.09680659843353835,1.078545657673599,0.0,,,17.712094764873886,0.08387273860292918,0.06673713857941381,0.04052949228250301,,,
Cetacea-ATP8,BUSTEDS,19,68,0.07403402801557935,3005.154770181749,1.2879928529301479,1.218407031002294,0.1166394195823613,0.8728425366187644,0.1166691728935479,0.07251542100655985,3.687777460670198,0.05464204237467572,0.09877793923288217,0.2656680785560899,0.8006047511970515,0.6853781055675506,8.682487348278661,0.04895381587635952,,,,2.0,36|44,,,,,2.1881974934958635,0.33484124776428126,
Cetacea-ATP8,BUSTEDS-MH,19,68,0.1702986127706866,3007.342967675245,1.3339606948962184,1.2243967658307742,0.0,0.01449203578779332,0.1128929903630682,0.921963287981277,2.840965424630538,0.06354467623092966,0.09922829827658843,0.263996618195237,0.7986567251356451,0.6888036610121647,8.976459638861554,0.04719972079259838,0.02061646912217849,0.0,489.4134078053439,2.0,36|44,0.32240921271750034,0.07567125673695901,0.09879022522933523,0.030328245897647092,,,
Cetacea-COX1,BUSTEDS,19,519,0.1677357319229794,17053.9415764515,1.402406872431201,0.9950367830653377,0.006754778806284382,0.8431069197972356,0.007158229229067872,0.1534902119806479,2.48584876325959,0.003402868222116458,0.0,0.02030757321077975,0.5785879029530829,0.6991494414315309,2.122600178621754,0.2805429853576892,,,,1.0,515,,,,,6.077618572740903,0.047891881072678145,
Cetacea-COX1,BUSTEDS-MH,19,519,0.1683595440334993,17060.01919502424,1.4024133576246225,0.994787397446471,0.0068246677545345,0.9660862876930723,0.007178289164280398,0.03053665184063502,2.503303433015763,0.003377060466292723,0.0,0.02029463404847912,0.5791033841529275,0.6994126398400193,2.122665763051702,0.2802927261115015,0.0,0.0,0.0,1.0,515,0.005848206213211898,0.00022347147828386142,0.00019368854326410703,0.0007725486885534586,,,
Cetacea-COX2,BUSTEDS,19,228,0.5,7982.925304529113,1.381540330184509,1.2520914584233511,6.029299141316705e-06,0.0,0.019137669685652,1.0,1.218854664719877,0.0,0.04298841621657935,0.02031185006479481,0.8077470820194113,0.9572859522211237,10.08302373068136,0.02240219771408152,,,,,,,,,,6.163926159358198,0.045869123464506854,61|123|84
Cetacea-COX2,BUSTEDS-MH,19,228,0.5,7989.089230688472,1.3325651196395962,1.2545030765318892,0.01754692348537212,0.7065433214933409,0.02292360860188351,0.2934566785066591,1.010810829868485,0.0,0.03624640858980492,0.01782914391667403,0.8096222158604007,0.9603963350737712,10.18601275136337,0.02177452100955484,0.0,0.0,0.0,,,0.07645688931795144,0.0022349401633850576,0.037202054049924604,0.011881804653681091,,,
Cetacea-COX3,BUSTEDS,19,262,0.06461701968459466,9292.974252702748,1.3995956995424592,1.1912711583490765,0.01743007569727428,0.9983388716402266,0.3557992238180669,0.001195558254635087,53.71159214741627,0.0004655701051383024,0.1375662282531347,0.1237826994928645,0.6955046789764159,0.8167858027803026,6.981034455156345,0.05943149772683298,,,,1.0,237,,,,,7.898189377074232,0.01927214117046964,
Cetacea-COX3,BUSTEDS-MH,19,262,0.5,9300.872442079823,1.3517168653807445,1.1822548148548175,0.01755323625891784,1.0,0.01842567032380015,0.0,1.185244683295408,0.0,0.1394861408681331,0.11895464355302,0.6928160835837874,0.8186143713722528,6.667494876056709,0.06243098507472723,0.1979042453068289,0.0,0.0,,,17.621281392725592,0.025525688099830586,0.10604936236908742,0.041644137841575585,,,
Cetacea-CYTB,BUSTEDS,19,380,0.003636254173414677,14063.88702016585,1.408095307489971,1.2186646926948326,0.009918259726159399,0.5828193670619262,0.05200810582722318,0.4160854674746318,21.4019877371375,0.001095165463441992,0.0,0.01184106567072753,0.628908128522416,0.9177533281145738,6.00545176304401,0.0704056062146987,,,,3.0,129|190|369,,,,,0.5671795498692518,0.7530755118004128,
Cetacea-CYTB,BUSTEDS-MH,19,380,0.03095081336022537,14064.45419971572,1.4053283722998144,1.2113294408978164,0.0259327079779926,0.9480817946128272,0.02902841252226421,0.05087213893851134,13.06684632425905,0.001046066448661508,0.0,0.01167203589169909,0.6366546987425759,0.916909827321795,5.828282126102498,0.07141813678650588,0.0,2.691984724828338,0.0,2.0,129|190,2.791378518145081,0.029794294604662337,0.06163873572055734,0.02494747138341063,,,
Cetacea-ND1,BUSTEDS,19,321,0.4893341283538947,11553.54273392568,1.3684488945298947,1.2246549906583808,0.01646924006852341,0.9961949691196298,0.0166967527768756,0.0,1.504170126909787,0.003805030880370208,0.09135683036974172,0.0772560841805279,0.6521565997255534,0.86522557907761,7.452919914905443,0.05751833674186216,,,,0.0,,,,,,6.2379248738998285,0.04420300804267874,
Cetacea-ND1,BUSTEDS-MH,19,321,0.5,11559.78065879958,1.3970687389998329,1.2167877882575595,0.01694797083492949,0.9960524603771362,0.01709158605409341,0.002247108594676961,4.177657485033923,0.0017004310281868,0.09342892103932232,0.0769989124916901,0.6610817691395332,0.8647212118917658,7.226416351431879,0.05827987561654414,0.1259563814409891,0.0,0.0,0.0,,0.8914536407225868,0.008152715781970308,0.07916694118570812,0.0260562164742087,,,
Cetacea-ND2,BUSTEDS,19,348,0.0786281311439912,13786.8654017911,1.3726632434656993,1.0754329256322335,0.02994917981924072,0.05185376814014848,0.03002252231792012,0.9396318609806685,3.001838511764822,0.008514370879182982,0.1626800496395188,0.1155162087662519,0.6975770045411703,0.7864914512618979,4.414319189433446,0.09799233997185022,,,,0.0,,,,,,4.478469179721287,0.10654001999038339,
Cetacea-ND2,BUSTEDS-MH,19,348,0.07978832940167901,13791.34387097082,1.373057449615614,1.0750661551278025,0.02984651627848591,0.9835168231087474,0.03004975213230328,0.008118747895558399,3.027352668916744,0.008364428995694161,0.1644931415466098,0.1172786819348975,0.6969222078300232,0.7844322403993754,4.415752213851932,0.09828907766572707,0.0,0.0,29.85863194907571,0.0,,0.008548016835686643,0.0008285257647719589,0.0013003043455748209,0.0029063793125942232,,,
Cetacea-ND4L,BUSTEDS,19,99,0.005771104778435343,4086.16908521111,1.391372521973817,1.1512040344045047,0.01486411892477293,0.9745597760601326,1.0,0.01797316638069047,92.99517749569658,0.007467057559176978,0.01285934167372332,0.0300056856952172,0.6115027431640178,0.8575951086761299,4.227720138218283,0.1123992056286529,,,,6.0,1|2|9|17|46|47,,,,,8.110658801308091,0.017329770805343595,
Cetacea-ND4L,BUSTEDS-MH,19,99,0.01351625432192954,4094.279744012418,1.4117569835942272,1.1262647138630586,0.01957611904185699,0.9762086335477207,0.02235811914161553,0.01256145259660726,36.16933639946114,0.01122991385567204,0.0190265821072361,0.03072250843534907,0.655624824646199,0.8635589951897171,4.098097832769898,0.1057184963749338,2.875373545062115e-05,3.211645460138822,0.0,7.0,1|2|9|17|46|47|51,19.269398325736972,0.5751482924073904,0.059970542454693056,0.07598461166086959,,,
Cetacea-ND5,BUSTEDS,19,611,0.001799060650372275,24840.22060416216,1.368527592407825,1.071733614371513,0.04307131380931434,0.6126655562913423,0.04853103410203396,0.3787006566732299,4.161652720134967,0.008633787035427734,0.1353983839839756,0.1058412422294586,0.6699270602555919,0.7801879841477208,4.062446971788818,0.1139707736228204,,,,6.0,118|191|271|507|540|559,,,,,,,
Cetacea-ND5,BUSTEDS-MH,19,611,0.01955438312084884,24836.49279762893,1.376238579352276,1.05756868877657,0.04686513961999387,0.9944272252901848,0.04724823032516774,0.001190097546334585,5.163152734514124,0.004382677163480625,0.1377063235501026,0.1015114059950378,0.6796085666595033,0.7826477111437637,3.920266637266625,0.1158408828611984,0.2560263798928629,0.0,19.42326101104718,2.0,191|507,0.3355255479889011,0.02483643116649864,0.05138992683074374,0.032408805438891776,3.7278065332320693,0.1550661829198511,
Cetacea-ND6,BUSTEDS,19,177,0.5,7303.611808191876,1.2397632495233744,0.826484348538351,0.0,0.3291514875640931,0.1012906481101774,0.6708485124359069,1.100756431467839,0.0,0.3706220797318039,0.3542709442099378,0.6327351400860156,0.410462410192088,2.588490067121831,0.2352666455979743,,,,,,,,,,1.0334796496272247,0.5964619520476276,
Cetacea-ND6,BUSTEDS-MH,19,177,0.5,7304.645287841503,1.2415041232983481,1.0886286292804521,0.0350105229967059,0.0,0.06403034468538699,1.0,1.115011479253891,0.0,0.4692949385605393,0.730803606545413,2.181546469358838,0.2634160333974803,14.25226939529147,0.005780360057106691,0.1190965063619193,0.4944055167305657,0.0,,,0.028841958069182744,0.04607170232786793,4.437087838757066,0.3098570977766008,,,
Characiformes-ATP6,BUSTEDS,15,228,0.5,10567.7016297809,1.386491356299107,1.311621339283229,0.003202944960988209,0.7225319058989692,0.01005042843786413,0.2667138121829943,1.0,0.01075428191803645,0.0309923569883353,0.08954953381377523,0.1985861776055204,0.7199495255634164,4.484243603924124,0.1905009406228083,,,,,,,,,,1.6066721275001328,0.44783247163325113,
Characiformes-ATP6,BUSTEDS-MH,15,228,0.5,10569.3083019084,1.3836541082415297,1.2417512205854635,0.007141485654358031,0.0,0.007474969866315679,0.999750025,1.0,0.0002499750000000134,0.053927678072653,0.0839255142565277,0.3077802129285824,0.7246902307405482,4.036010059180159,0.1913842550029242,1.014994081840948,0.0,0.0,,,0.0021713330883060913,0.014199372210988714,0.19345430038378178,0.1707778237848419,,,
Characiformes-ATP8,BUSTEDS,15,56,0.5,2946.858046776696,0.9682810248713961,1.0730896952942397,0.03984531188171206,0.9208405278233647,0.4887814476268523,0.07915947217663533,1.835817200474133,0.0,0.0,0.05368976514240269,0.3663562571875519,0.4850360796648531,1.782679536661793,0.4612741551927442,,,,,,,,,,3.2188301768978818,0.20000456484912574,
