File,N,S,T,AIC-c,plain,+S,+MH,p,p_plain,p_s,p_MH,omega1_BUSTED,p1_BUSTED,omega2_BUSTED,p2_BUSTED,omega3_BUSTED,p3_BUSTED,omega1_S,p1_S,omega2_S,p2_S,omega3_S,p3_S,omega1_noS,p1_noS,omega2_noS,p2_noS,omega3_noS,p3_noS,omega1_MH,p1_MH,omega2_MH,p2_MH,omega3_MH,p3_MH,SRV_S,SRV_MH,delta,psi,S1,S2,S3,SP1,SP2,SP3,L1,L2,L3,EB
ENSG00000169429,24,97,1.83,3891.13143,24.34316,-2.89468,26.00144,0.35091,0.00592,0.24989,0.20002,0.09263,0.79913,0.35473,0.11563,3.77433,0.08524,0.00000,0.71908,0.00000,0.01339,1.37444,0.26753,0.09312,0.87871,0.99608,0.00000,2.69511,0.12129,0.04877,0.74996,0.07065,0.04437,1.54815,0.20567,1.15110,0.74357,0.00000,0.02529,256,29,5,0.0613762,0.00695277,0.00119875,0.08956,0.13824,0.15123,15
ENSG00000170545,24,97,0.91,3020.40354,5.72682,-4.24286,9.95064,0.50000,0.50000,0.50000,0.50000,0.00109,0.00000,0.21907,1.00000,1.08058,0.00000,0.21860,0.89643,0.21908,0.10357,1.00425,0.00000,0.16778,0.00000,0.21926,1.00000,2.77896,0.00000,0.21622,0.03054,0.21876,0.96946,1.00134,0.00000,0.59668,0.59587,0.00000,0.00000,196,11,0,0.04811,0.00270005,0,0.04095,0.05369,0.00000,0
ENSG00000197747,24,97,0.96,2673.56259,14.57211,-3.10907,18.02031,0.50000,0.50000,0.50000,0.50000,0.03096,0.77295,0.05986,0.22705,1.00156,0.00000,0.02859,0.31008,0.03904,0.68992,1.09564,0.00000,0.01767,0.00000,0.03539,1.00000,1.12876,0.00000,0.03310,1.00000,0.03467,0.00000,1.12506,0.00000,0.71040,0.72332,0.17976,0.00000,206,8,0,0.0530928,0.00206186,0,0.05118,0.06626,0.00000,0
ENSG00000121552,24,98,2.23,4210.32887,44.57546,-2.86913,47.31931,0.27370,0.19725,0.50000,0.48314,0.00000,0.58094,0.00000,0.08097,1.39668,0.33809,0.00000,0.44576,0.59356,0.34081,1.00000,0.21343,0.00000,0.60552,0.00139,0.00000,1.11859,0.39448,0.00000,0.41537,0.67983,0.58323,84.88021,0.00141,0.78835,0.79825,0.00000,0.00000,292,37,2,0.067718,0.00858071,0.000463822,0.09690,0.16301,0.27793,7
ENSG00000160213,24,98,2.36,4827.24527,20.56407,-0.64644,21.43365,0.50000,0.00342,0.01245,0.50000,0.11568,0.60396,0.18811,0.38494,13.26296,0.01110,0.12759,0.97980,0.77359,0.01091,12.82322,0.00929,0.14006,0.84228,0.18786,0.15772,1.00233,0.00000,0.12224,0.04407,0.13436,0.95593,1.00343,0.00000,0.60484,0.57047,0.33270,0.03355,376,47,3,0.0852608,0.0106576,0.000680272,0.09437,0.10349,0.11125,0
ENSG00000169245,24,98,1.43,3999.58487,17.52759,-3.62603,21.74052,0.50000,0.22103,0.50000,0.50000,0.38720,0.82642,0.61635,0.17034,30.66449,0.00324,0.33673,0.00000,0.42628,1.00000,3.72626,0.00000,0.18496,0.50459,0.33748,0.19464,1.00000,0.30076,0.42190,0.83926,0.42315,0.16074,1.01890,0.00000,0.59743,0.58248,0.02479,0.04947,287,16,1,0.0697279,0.00388727,0.000242954,0.06155,0.07518,0.03347,0
ENSG00000174446,24,98,1.41,3630.35895,15.57762,-2.79670,18.07549,0.50000,0.50000,0.41792,0.50000,0.07710,0.47340,0.07742,0.41619,1.00000,0.11041,0.13731,0.00553,0.13732,0.99041,4.47237,0.00406,0.14660,0.93819,0.24322,0.06181,1.00195,0.00000,0.01333,0.00000,0.14016,1.00000,1.00243,0.00000,0.76731,0.74546,0.08795,0.00000,267,24,1,0.0648688,0.0058309,0.000242954,0.06725,0.09971,0.14622,0
ENSG00000189171,24,98,1.15,3549.69350,21.47634,-1.43781,18.75267,0.50000,0.48369,0.49690,0.50000,0.02982,0.36508,0.11308,0.56088,1.35694,0.07404,0.11342,0.75004,0.13223,0.21479,1.13327,0.03517,0.13091,0.48605,0.14454,0.51395,1.00166,0.00000,0.05213,0.00000,0.13263,1.00000,1.00226,0.00000,0.70114,0.69596,0.22452,0.00000,248,25,0,0.0588514,0.00593261,0,0.05111,0.06943,0.00000,0
ENSG00000262068,24,98,1.44,3387.53136,44.34189,-4.00627,46.37681,0.02869,0.01942,0.00800,0.11506,0.00000,0.83634,0.00000,0.05751,2.40789,0.10615,0.07651,0.01041,0.07846,0.94893,4.74846,0.04066,0.00000,0.88235,0.99586,0.00000,2.04570,0.11765,0.07918,0.14902,0.07961,0.80950,4.32330,0.04148,1.13909,1.12613,0.00000,0.13890,244,11,3,0.0579022,0.00261035,0.000711913,0.06322,0.08738,0.07287,9
ENSG00000049245,24,99,1.59,3141.87987,28.30707,-4.23011,32.52269,0.18287,0.04676,0.15404,0.08922,0.05648,0.97162,0.12239,0.02512,34.19924,0.00327,0.02292,0.17769,0.04236,0.81213,7.61556,0.01018,0.05776,0.94728,0.05904,0.04937,33.22487,0.00335,0.03333,0.13583,0.03968,0.85393,7.53335,0.01024,0.88609,0.88598,0.00000,0.00000,261,11,0,0.0643016,0.00271003,0,0.07985,0.09329,0.00000,12
ENSG00000096092,24,99,0.92,3236.79381,6.15211,-4.25294,10.36918,0.50000,0.50000,0.50000,0.50000,0.02507,0.66743,0.12409,0.22341,1.00000,0.10916,0.06112,0.72982,0.24318,0.22929,1.00000,0.04089,0.04675,0.72361,0.05086,0.16511,1.00000,0.11128,0.09403,0.89939,0.11390,0.04928,1.00000,0.05133,0.63895,0.63868,0.00000,0.00000,220,7,1,0.0529101,0.0016835,0.0002405,0.04390,0.06988,0.10577,0
ENSG00000104979,24,99,2.67,3767.56019,24.83550,-3.01470,28.27398,0.40321,0.50000,0.50000,0.50000,0.00000,0.83538,0.00000,0.00446,1.00000,0.16016,0.00000,0.65748,0.36122,0.34252,1.00193,0.00000,0.00000,0.81494,0.00000,0.02481,1.00000,0.16025,0.00000,0.60940,0.30123,0.38944,138.13987,0.00117,0.63250,0.65508,0.00000,0.00000,280,28,1,0.0642792,0.00642792,0.000229568,0.12380,0.20063,0.06803,8
ENSG00000118418,24,99,0.67,2687.87309,-7.27664,-4.22158,-3.07855,0.50000,0.50000,0.50000,0.50000,0.28278,0.93813,0.38527,0.06187,1.00286,0.00000,0.28127,1.00000,0.54198,0.00000,1.00204,0.00000,0.28945,1.00000,0.52218,0.00000,1.00383,0.00000,0.24861,0.43420,0.30692,0.56580,1.00225,0.00000,0.50670,0.50871,0.00000,0.00000,166,7,0,0.045318,0.001911,0,0.03933,0.05659,0.00000,0
ENSG00000118640,24,99,0.98,2938.54422,3.11437,-6.31403,7.33335,0.50000,0.50000,0.50000,0.50000,0.00000,0.81311,0.00000,0.07557,1.00000,0.11133,0.03700,0.00000,0.03790,0.93357,1.12002,0.06643,0.00000,0.88779,0.00002,0.00095,1.00000,0.11126,0.09069,0.99894,0.99706,0.00000,51.31907,0.00106,0.61656,0.61300,0.00000,0.00000,205,7,0,0.0493025,0.0016835,0,0.04599,0.06550,0.00000,4
ENSG00000131097,24,99,1.38,3749.53971,8.67620,-4.24148,12.89503,0.36766,0.26250,0.36708,0.26244,0.16216,0.98938,0.26063,0.00609,8.40407,0.00453,0.14906,0.67905,0.16813,0.31607,5.14244,0.00488,0.15795,0.62279,0.17085,0.37272,8.45038,0.00448,0.13089,0.55123,0.18616,0.44395,5.15061,0.00482,0.57175,0.57146,0.00000,0.00000,288,14,1,0.0692641,0.003367,0.0002405,0.06707,0.14181,0.07075,2
ENSG00000163683,24,99,0.87,2839.82066,1.15570,-4.25339,5.38162,0.50000,0.50000,0.50000,0.50000,0.01430,0.42026,0.04445,0.47310,1.00000,0.10664,0.02887,0.81220,0.32034,0.13308,1.00000,0.05472,0.02603,0.87361,0.30260,0.02240,1.00000,0.10399,0.00287,0.07177,0.05776,0.85665,1.00000,0.07159,0.68465,0.68450,0.00000,0.00000,179,11,0,0.0410927,0.00252525,0,0.05503,0.08204,0.00000,4
ENSG00000170634,24,99,1.00,3142.20624,14.04307,-4.27225,18.34690,0.50000,0.48054,0.50000,0.50000,0.01199,0.06443,0.06669,0.87414,1.51878,0.06143,0.00395,0.39286,0.13735,0.54220,1.00000,0.06494,0.00689,0.61964,0.09958,0.26014,1.00000,0.12021,0.01116,0.70662,0.44509,0.29338,12.74445,0.00000,0.71501,0.71340,0.00000,0.00000,229,6,0,0.0550746,0.001443,0,0.05304,0.06758,0.00000,0
ENSG00000189152,24,99,1.05,2791.08651,21.96578,-4.24865,25.46680,0.50000,0.50000,0.50000,0.50000,0.00000,0.00000,0.03431,1.00000,1.19056,0.00000,0.00616,0.00000,0.02897,1.00000,1.00233,0.00000,0.00059,0.00000,0.03432,1.00000,2.16090,0.00000,0.02197,0.33709,0.03256,0.66291,1.11221,0.00000,0.81636,0.81664,0.00000,0.00000,221,4,0,0.0519145,0.000939629,0,0.04631,0.06585,0.00000,0
ENSG00000255432,24,99,1.01,2954.02349,11.91921,-4.24342,16.12835,0.50000,0.50000,0.50000,0.50000,0.00000,0.71045,0.30781,0.28955,1.00156,0.00000,0.00000,0.00372,0.07730,0.99628,1.00169,0.00000,0.00000,0.71442,0.31264,0.28558,1.00168,0.00000,0.05626,0.51653,0.09989,0.48347,1.27006,0.00000,0.76542,0.76336,0.00000,0.00000,206,11,0,0.0520202,0.00277778,0,0.06235,0.11291,0.00000,0
ENSG00000116030,24,100,0.40,1940.14191,-3.48317,-3.79603,-0.36221,0.50000,0.50000,0.50000,0.50000,0.09331,0.87722,0.16810,0.12278,1.00251,0.00000,0.00031,0.00000,0.09565,1.00000,1.00233,0.00000,0.08789,0.79182,0.13905,0.20818,1.11401,0.00000,0.03531,0.00000,0.09337,1.00000,2.15598,0.00000,0.68287,0.68167,0.07492,0.00000,96,4,0,0.0274286,0.00114286,0,0.02610,0.03188,0.00000,0
ENSG00000158874,24,100,1.62,4132.16998,7.87900,-3.11015,10.27144,0.50000,0.50000,0.50000,0.50000,0.00000,0.24526,0.24858,0.49126,1.00000,0.26347,0.00000,0.22330,0.48032,0.77670,1.00156,0.00000,0.00000,0.39883,0.62545,0.60117,1.00155,0.00000,0.00000,0.17126,0.44759,0.82874,1.00254,0.00000,0.47506,0.46402,0.00000,0.11497,313,22,1,0.07825,0.0055,0.00025,0.07519,0.10388,0.03158,0
ENSG00000185088,24,100,1.04,2614.45101,-8.05672,2.38204,-3.83894,0.01816,0.01654,0.49114,0.02699,0.03120,0.84159,0.07373,0.15562,43.91547,0.00279,0.00000,0.00430,0.00016,0.93980,1.13073,0.05589,0.02744,0.77119,0.07348,0.22602,43.76554,0.00279,0.02713,0.36400,0.04213,0.63289,47.40727,0.00311,0.66200,0.41416,0.00000,0.00000,178,5,0,0.0434146,0.00121951,0,0.06002,0.03817,0.00000,13
ENSG00000120533,24,101,0.20,1545.80357,-10.69513,-3.79455,-7.61343,0.50000,0.50000,0.50000,0.50000,0.13415,0.00000,0.14768,1.00000,1.00860,0.00000,0.13624,0.00000,0.14245,1.00000,1.18918,0.00000,0.14432,0.99950,0.14682,0.00050,1.23276,0.00000,0.11124,0.00000,0.14057,1.00000,1.32198,0.00000,0.65832,0.63207,0.06411,0.00000,53,2,0,0.0163985,0.000618812,0,0.01999,0.02928,0.00000,0
ENSG00000130332,24,101,1.38,2712.48204,18.65751,-4.23611,22.86441,0.50000,0.50000,0.50000,0.50000,0.00325,0.22690,0.01639,0.77310,1.10507,0.00000,0.01040,0.50788,0.01051,0.49212,1.11916,0.00000,0.01136,0.35011,0.01444,0.64989,1.12220,0.00000,0.01045,1.00000,0.07946,0.00000,1.11813,0.00000,0.89315,0.89321,0.00000,0.00000,236,6,0,0.0543403,0.00138153,0,0.06834,0.11250,0.00000,0
ENSG00000196154,24,101,1.16,3010.39576,14.42223,-4.22936,18.63313,0.50000,0.50000,0.50000,0.50000,0.04980,0.00000,0.06174,1.00000,1.12804,0.00000,0.04724,1.00000,0.05237,0.00000,1.22939,0.00000,0.04872,0.00000,0.06173,1.00000,1.12521,0.00000,0.04538,0.00000,0.04730,1.00000,1.11688,0.00000,1.47949,1.48126,0.00000,0.00000,261,16,0,0.0630283,0.0038638,0,0.05714,0.05924,0.00000,0
ENSG00000260334,24,101,1.62,4264.31012,45.35783,-4.24020,49.62430,0.50000,0.50000,0.50000,0.50000,0.00000,0.13376,0.27776,0.64086,1.03683,0.22538,0.28156,0.00000,0.38036,1.00000,1.00233,0.00000,0.22736,0.78707,0.81791,0.00000,1.09242,0.21293,0.37070,0.50189,0.39083,0.49811,1.00242,0.00000,0.70020,0.70024,0.00000,0.00000,320,23,0,0.0720072,0.00517552,0,0.06910,0.09748,0.00000,0
ENSG00000115541,24,102,1.09,2986.51665,22.41767,-5.37833,24.41688,0.50000,0.50000,0.50000,0.50000,0.00364,0.71223,0.05225,0.26949,1.00000,0.01828,0.00000,0.93099,0.45630,0.06901,1.00233,0.00000,0.00215,0.04142,0.03099,0.95858,1.12306,0.00000,0.02495,1.00000,0.03695,0.00000,5.38305,0.00000,0.67325,0.61927,0.00000,0.38381,241,1,1,0.0576279,0.00023912,0.00023912,0.06515,0.16287,0.08302,0
ENSG00000170860,24,102,1.00,2821.85072,5.21204,-4.22649,9.41600,0.50000,0.50000,0.50000,0.50000,0.01558,0.90398,0.03766,0.09602,1.16564,0.00000,0.01017,0.00000,0.01642,1.00000,1.12506,0.00000,0.00773,0.06387,0.01844,0.93613,1.28629,0.00000,0.01642,1.00000,0.02696,0.00000,1.15983,0.00000,0.58153,0.58166,0.00000,0.00000,243,1,0,0.0581062,0.00023912,0,0.05753,0.06922,0.00000,0
ENSG00000184454,24,102,1.12,3795.67762,18.04290,-4.23336,22.25941,0.50000,0.50000,0.50000,0.50000,0.16081,0.82092,0.27772,0.14801,1.00000,0.03108,0.13518,0.00000,0.19372,1.00000,1.00233,0.00000,0.16089,0.66017,0.21169,0.30685,1.00000,0.03298,0.17105,0.00000,0.19400,1.00000,1.00135,0.00000,0.75648,0.75441,0.00000,0.00000,276,11,0,0.0629275,0.00250798,0,0.04754,0.06727,0.00000,0
ENSG00000100632,24,103,0.55,2143.97434,3.06144,-3.35870,6.38987,0.22230,0.12874,0.20872,0.14886,0.00000,0.96108,0.00000,0.03771,35.09272,0.00121,0.00000,0.73278,0.00000,0.26572,26.28398,0.00149,0.00000,0.95884,0.00000,0.03994,29.45170,0.00122,0.00000,0.99519,0.00000,0.00333,22.59028,0.00148,0.80611,0.82772,0.18695,0.00000,136,1,0,0.0338561,0.000248942,0,0.02713,0.01626,0.00000,1
ENSG00000166228,24,103,0.84,2651.85731,5.46551,-3.76818,9.65741,0.14648,0.03029,0.03470,0.13911,0.00000,0.95979,0.00000,0.03580,11.29888,0.00441,0.00000,0.28972,0.00000,0.70533,12.68131,0.00495,0.00000,0.49877,0.00000,0.49677,10.73521,0.00446,0.00000,0.68924,0.00000,0.30505,7.88208,0.00571,0.61707,0.62062,0.00000,0.91452,209,1,1,0.0461165,0.000220653,0.000220653,0.04229,0.01537,0.03564,10
ENSG00000167183,24,103,1.55,3592.54513,33.03771,-4.11622,35.99288,0.50000,0.50000,0.50000,0.50000,0.09687,0.92169,0.43184,0.07831,1.00156,0.00000,0.08200,0.00000,0.10596,1.00000,1.11808,0.00000,0.08052,0.00000,0.11608,1.00000,1.21325,0.00000,0.08080,0.00000,0.10460,1.00000,1.11852,0.00000,0.73673,0.73274,0.03382,0.00000,294,15,0,0.0663807,0.00338677,0,0.07718,0.09855,0.00000,0
ENSG00000167283,24,103,0.92,3300.19627,6.03988,-3.99757,9.96712,0.50000,0.50000,0.50000,0.50000,0.11962,0.54021,0.31101,0.33493,1.00000,0.12485,0.11986,0.17324,0.23597,0.74147,1.00000,0.08529,0.00000,0.03353,0.18348,0.82548,1.00000,0.14099,0.10634,0.56976,0.50766,0.43024,1.00156,0.00000,0.85344,0.88013,0.00000,0.00000,209,14,0,0.0483125,0.00323625,0,0.06403,0.09487,0.00000,0
ENSG00000175538,24,103,1.68,3531.41467,11.59941,-4.23231,15.99112,0.00297,0.00206,0.00133,0.00575,0.09475,0.96610,0.88500,0.03247,311.51105,0.00144,0.09973,0.98986,0.10045,0.00843,109.31837,0.00171,0.00000,0.20230,0.14625,0.79610,294.64289,0.00160,0.09983,0.77771,0.10143,0.22059,108.50233,0.00170,0.77025,0.77106,0.00000,0.00000,282,12,1,0.0636713,0.00270942,0.000225785,0.09015,0.09065,0.01795,8
ENSG00000198478,24,103,0.77,2790.09607,-10.92239,-3.06210,-8.04918,0.50000,0.50000,0.50000,0.50000,0.05087,0.79950,0.31803,0.18595,1.00000,0.01454,0.07476,0.27744,0.09481,0.69665,1.00000,0.02591,0.02333,0.00000,0.10565,1.00000,1.00133,0.00000,0.10452,1.00000,0.12358,0.00000,1.00174,0.00000,0.26670,0.25714,0.11567,0.00000,184,7,0,0.0482813,0.00183679,0,0.03913,0.04902,0.00000,0
ENSG00000203760,24,103,1.48,3720.70378,27.75576,-4.23081,34.84883,0.50000,0.05461,0.50000,0.50000,0.31815,0.77824,0.50405,0.21839,38.57577,0.00337,0.24838,0.00000,0.35168,1.00000,1.00233,0.00000,0.31468,0.84903,0.49764,0.09120,1.00000,0.05977,0.34161,0.59261,0.36737,0.40739,1.00222,0.00000,1.13555,1.13176,0.00000,0.00000,256,16,1,0.0591771,0.00369857,0.00023116,0.06391,0.08533,0.05820,0
ENSG00000145494,24,104,2.16,4623.37310,20.18896,-3.62129,24.38791,0.05838,0.00185,0.00699,0.00966,0.12738,0.24378,0.13286,0.74503,11.48371,0.01119,0.13573,0.04826,0.13582,0.94405,12.17075,0.00769,0.13022,0.11988,0.13170,0.86900,11.22346,0.01112,0.13697,0.00319,0.13750,0.99015,11.46017,0.00666,0.63275,0.63444,0.00000,0.12645,369,24,5,0.084478,0.00549451,0.00114469,0.09795,0.12627,0.12522,8
ENSG00000172724,24,104,1.27,3929.82105,35.82094,-3.05124,36.04925,0.50000,0.26665,0.16436,0.50000,0.23420,0.13928,0.26788,0.83643,4.65996,0.02430,0.29927,0.98602,0.30069,0.01334,323.03311,0.00064,0.30353,0.94051,0.37363,0.05949,1.00265,0.00000,0.29100,0.01025,0.29385,0.98975,1.00699,0.00000,0.73528,0.70885,0.14098,0.00000,252,26,2,0.0563506,0.00581395,0.000447227,0.05515,0.07603,0.08630,0
ENSG00000183978,24,104,1.23,3883.23545,19.86091,-4.23233,24.02728,0.49993,0.50000,0.50000,0.48682,0.05573,0.06272,0.11300,0.83468,1.00000,0.10260,0.08619,0.26140,0.17301,0.68636,1.00000,0.05224,0.04262,0.10130,0.15943,0.86592,1.78632,0.03278,0.10307,0.00000,0.15519,0.96506,1.25807,0.03494,0.74997,0.75104,0.00000,0.00000,279,14,0,0.0609703,0.00305944,0,0.05264,0.08544,0.00000,0
ENSG00000261750,24,104,0.62,2455.87233,-5.10661,-2.51849,-0.89693,0.50000,0.50000,0.50000,0.50000,0.00491,1.00000,0.01526,0.00000,1.13305,0.00000,0.00469,0.99007,0.01101,0.00993,1.00156,0.00000,0.00204,0.74354,0.01326,0.25646,2.91970,0.00000,0.00396,0.96449,0.02400,0.03551,1.00233,0.00000,0.64090,0.65828,0.00000,0.00000,177,0,0,0.0415103,0,0,0.03335,0.00000,0.00000,0
ENSG00000090266,24,105,1.73,4599.48999,5.16830,-3.71375,8.27222,0.50000,0.50000,0.50000,0.50000,0.00000,0.69258,0.15361,0.03402,1.00000,0.27340,0.00000,0.34845,0.18388,0.45975,1.00000,0.19180,0.00000,0.30837,0.15800,0.51405,1.00000,0.17757,0.00000,0.55722,0.60276,0.44278,1.00233,0.00000,0.43464,0.43312,0.04110,0.00000,330,34,1,0.0730897,0.00753045,0.000221484,0.07218,0.09306,0.17780,0
ENSG00000100246,24,105,0.77,2576.61915,24.37291,-3.55682,27.45160,0.50000,0.50000,0.50000,0.50000,0.03290,0.00000,0.03317,1.00000,1.00347,0.00000,0.02750,1.00000,0.03465,0.00000,1.24565,0.00000,0.02762,0.02906,0.03111,0.97094,1.00241,0.00000,0.01288,0.51138,0.04039,0.48862,1.08146,0.00000,0.77151,0.77716,0.14288,0.00000,185,5,0,0.0440476,0.00119048,0,0.03972,0.03719,0.00000,0
ENSG00000130255,24,105,1.69,3201.97378,-1.41624,-4.25765,2.73327,0.50000,0.50000,0.50000,0.50000,0.01147,0.09003,0.02494,0.90997,1.29891,0.00000,0.00201,0.00000,0.02082,1.00000,1.00159,0.00000,0.00507,0.00000,0.02337,1.00000,1.12054,0.00000,0.01853,0.00000,0.02051,1.00000,1.11242,0.00000,0.62002,0.62168,0.00837,0.00000,278,8,0,0.0601732,0.0017316,0,0.09509,0.23458,0.00000,0
ENSG00000136810,24,105,1.36,3581.99803,13.09464,-4.23000,16.66977,0.47523,0.01576,0.47455,0.50000,0.00000,0.39161,0.28835,0.60108,17.27001,0.00731,0.03273,0.00889,0.03832,0.82872,1.14265,0.16239,0.12380,0.46953,0.18718,0.50074,1.00280,0.02973,0.04040,0.28552,0.04072,0.55761,1.17339,0.15687,1.09789,1.09038,0.00000,0.00000,253,18,2,0.0573696,0.00408163,0.000453515,0.09179,0.13226,0.14864,12
ENSG00000143125,24,105,1.47,4297.96375,32.08296,-5.82420,36.34920,0.50000,0.50000,0.50000,0.50000,0.00000,0.35806,0.26050,0.60021,1.00000,0.04173,0.14561,0.00000,0.17425,1.00000,4.39874,0.00000,0.00000,0.27493,0.21492,0.67086,1.00000,0.05421,0.17013,0.61285,0.19200,0.38715,1.00224,0.00000,0.79820,0.70671,0.00000,0.00000,334,14,0,0.0722944,0.0030303,0,0.06198,0.08154,0.00000,0
ENSG00000163191,24,105,1.18,3526.86905,21.27744,2.55722,20.23009,0.50000,0.02533,0.16037,0.50000,0.01236,0.45125,0.10229,0.51613,4.73357,0.03262,0.04667,0.28793,0.10162,0.68893,4.31655,0.02314,0.03258,0.84680,0.59713,0.15320,1.00233,0.00000,0.08581,0.00000,0.10279,1.00000,1.00218,0.00000,0.78649,0.74338,0.34248,0.00000,247,18,0,0.0547065,0.00398671,0,0.05386,0.05944,0.00000,0
ENSG00000203877,24,105,1.05,3168.27369,29.15854,-4.22042,33.36116,0.50000,0.50000,0.50000,0.50000,0.35904,1.00000,0.39041,0.00000,1.00295,0.00000,0.34614,1.00000,0.35632,0.00000,1.00256,0.00000,0.35920,1.00000,0.38326,0.00000,1.00676,0.00000,0.30292,0.00000,0.34644,1.00000,1.22507,0.00000,0.61238,0.61190,0.00000,0.00000,206,9,0,0.0478513,0.00209059,0,0.05091,0.08325,0.00000,0
ENSG00000090263,24,106,1.23,3920.96438,1.83834,-3.98450,5.01417,0.50000,0.26419,0.38489,0.50000,0.08010,0.41090,0.12372,0.57702,4.45119,0.01208,0.00000,0.64015,0.33476,0.35404,4.26899,0.00581,0.12876,0.97780,0.16698,0.02220,1.00256,0.00000,0.03817,0.62827,0.27658,0.37173,1.00155,0.00000,0.79424,0.72397,0.00000,0.23373,309,4,3,0.0662521,0.000857633,0.000643225,0.05463,0.08071,0.08992,0
ENSG00000105583,24,106,1.46,2529.05536,21.88106,-4.21969,26.08378,0.50000,0.50000,0.50000,0.50000,0.00541,0.26126,0.00862,0.73874,1.11767,0.00000,0.00054,0.00000,0.00367,1.00000,1.08962,0.00000,0.00006,0.00000,0.00778,1.00000,1.08023,0.00000,0.00000,0.00000,0.00366,1.00000,1.05915,0.00000,0.72532,0.72654,0.00000,0.00000,202,0,0,0.0453729,0,0,0.08374,0.00000,0.00000,0
ENSG00000130770,24,106,1.69,4293.50831,40.71081,-5.60803,44.90848,0.50000,0.07342,0.35299,0.11797,0.14050,0.15120,0.17965,0.76068,3.20830,0.08812,0.00000,0.30956,0.46441,0.68657,11.99634,0.00387,0.16183,0.58594,0.20443,0.32950,3.31183,0.08457,0.31183,1.00000,0.34552,0.00000,3.35687,0.00000,1.43177,0.93908,0.07923,0.00000,302,30,3,0.0678347,0.00673854,0.000673854,0.08066,0.09366,0.14604,0
ENSG00000146066,24,106,1.27,4165.59456,-7.44317,-4.24961,-3.25096,0.50000,0.50000,0.50000,0.49346,0.05882,0.34715,0.09840,0.49577,1.00000,0.15708,0.08683,0.71168,0.31045,0.18286,1.00017,0.10545,0.03676,0.25995,0.17901,0.68518,1.76135,0.05487,0.06470,0.68979,0.44121,0.23421,1.00000,0.07601,0.35190,0.35164,0.00000,0.00000,295,16,1,0.0632504,0.00343053,0.000214408,0.05801,0.07175,0.09052,0
ENSG00000166275,24,106,0.91,2917.88399,7.68301,-4.21962,11.90436,0.50000,0.50000,0.50000,0.50000,0.02024,1.00000,0.53600,0.00000,1.00156,0.00000,0.00060,0.00000,0.01893,1.00000,1.21997,0.00000,0.00425,0.38412,0.03031,0.61588,1.22165,0.00000,0.01759,0.89871,0.03020,0.10129,1.37328,0.00000,0.52347,0.52857,0.00000,0.00000,230,2,0,0.0529222,0.000460193,0,0.04880,0.09907,0.00000,0
ENSG00000173221,24,106,1.69,4732.96636,21.97948,-5.59811,19.28655,0.50000,0.00761,0.34745,0.50000,0.05627,0.45007,0.38759,0.54662,42.43038,0.00331,0.19087,0.23316,0.20302,0.75309,4.35287,0.01375,0.21062,0.00000,0.21975,1.00000,4.81974,0.00000,0.19777,0.00000,0.21565,1.00000,1.00240,0.00000,0.76210,0.52435,0.11319,0.16863,353,30,3,0.0792902,0.00673854,0.000673854,0.07836,0.09349,0.07378,0
ENSG00000176907,24,106,1.11,3482.30400,19.85264,-4.21747,24.05210,0.33076,0.49660,0.33077,0.49626,0.00000,0.88934,0.00000,0.00975,1.05023,0.10092,0.07822,0.11785,0.08217,0.88136,13.98141,0.00079,0.00000,0.57470,0.00000,0.32601,1.07172,0.09929,0.08172,0.99890,0.08334,0.00031,13.96189,0.00079,0.94139,0.94136,0.00000,0.00000,269,4,0,0.061896,0.000920387,0,0.05153,0.09977,0.00000,3
ENSG00000181061,24,106,1.29,3740.35053,-0.76394,-4.22854,3.46071,0.20661,0.49790,0.20569,0.50000,0.00272,0.30292,0.12174,0.59468,1.07478,0.10240,0.14531,0.99312,0.15107,0.00308,14.06615,0.00380,0.01753,0.59604,0.19881,0.28761,1.00000,0.11635,0.13184,0.04582,0.14650,0.95046,14.36571,0.00372,0.46229,0.46203,0.00000,0.00000,280,8,0,0.0600343,0.00171527,0,0.06362,0.07648,0.00000,2
ENSG00000163170,24,107,1.13,3605.94351,7.91175,-1.16918,12.94491,0.50000,0.01372,0.16120,0.49993,0.04521,0.87993,1.00000,0.11909,113.07741,0.00099,0.01542,0.14534,0.11783,0.83864,5.30848,0.01603,0.00719,0.00000,0.06939,0.93089,1.44200,0.06911,0.05398,0.44723,0.06394,0.45196,1.04004,0.10081,0.82574,0.87342,0.00000,0.28276,244,18,2,0.0530319,0.00391219,0.000434688,0.06502,0.10979,0.03033,2
ENSG00000175482,24,107,1.06,3562.46051,25.90332,-3.48567,26.64745,0.50000,0.14934,0.07901,0.50000,0.14490,0.90568,0.53238,0.08245,9.07018,0.01187,0.17769,0.97495,0.17867,0.01819,15.29732,0.00685,0.18924,0.94535,0.32780,0.04817,1.00000,0.00649,0.18756,0.32548,0.19545,0.67452,1.00232,0.00000,0.75983,0.71907,0.14890,0.13025,229,20,1,0.0486406,0.00424809,0.000212404,0.05691,0.05685,0.03988,0
