Gene,Method,Sequences,Codons,LRT p-value,cAIC,CV(omega),CV(alpha),w1,p1,w2,p2,w3,p3,SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,DH_Rate,TH_Rate,TH_Rate_SI,NUM_ER_SITES,ER_SITES,ΔcAIC,RelativeSupport,WD_unweighted(omega),WD_weighted(omega),WD_unweighted(srv),WD_weighted(srv),ER_Sites_Intersection
Decapoda-ND4,BUSTEDS-MH,24,448,0.5,38422.56420469083,1.3985414313443347,1.2636880252994855,0.0001410883053542012,0.408540140403278,0.00731482236598354,0.5869858135804576,1.0,0.004474046016264409,0.02028712969474251,0.1010177886236231,0.1652666821729749,0.5184420198017987,2.397301170040093,0.3805401915745782,0.1606082409372786,0.05575294093531701,0.0,,,143.3334324862808,7.508282410808817e-32,0.0003209796773486299,0.005424308471089618,0.03503894725684954,0.05835760622105938,
Decapoda-ND4L,BUSTEDS,24,102,0.4251299004616909,8540.153814766714,1.4136751347531051,1.1929673248843633,0.001547101588986047,0.6931753441704199,0.02213053727421642,0.3055897146127076,93.25802915012054,0.001234941216872479,0.01820299985668226,0.1249813592636943,0.3315055626654134,0.6013966804288884,2.917743219541224,0.2736219603074173,,,,0.0,,,,,,,,
Decapoda-ND4L,BUSTEDS-MH,24,102,0.5,8537.909059812713,1.3502554229101442,1.159493885838442,0.003485373596468376,0.707154876992172,0.02931649641096451,0.292845123007828,1.049795103060333,0.0,0.01850052314625421,0.08708554766161711,0.375411474502731,0.6407462199158693,2.784474080107322,0.2721682324225136,0.3775493145114418,0.5113334461353002,0.0,,,2.2447549540011096,0.3255049933166774,30.739119426068147,0.11883169174571122,0.059157524853597196,0.07993496933326573,
Decapoda-ND5,BUSTEDS,24,578,0.5,51041.42491025435,1.3939732400438372,1.048026681420048,0.0004950758120366155,0.630183164664276,0.009157249144865702,0.362456961926324,1.0,0.007359873409399953,0.0591240807244364,0.546705589999892,1.091373375491157,0.3376869069204155,5.182484000942736,0.1156075030796924,,,,,,,,,,,,
Decapoda-ND5,BUSTEDS-MH,24,578,0.5,50872.47466739555,1.4140919791651836,1.0254323302038657,0.0008123168249554062,0.640565111058338,0.01035686807640934,0.3582740386994145,194.8608992538423,0.001160850242247484,0.07126930777737102,0.5118789440874365,0.9391276030147515,0.3346121350570368,4.229560380170819,0.1535089208555267,0.09597942916799765,1.136581018422689,0.0,2.0,160|303,168.9502428587948,2.0555162056803326e-37,64.62080537126225,0.23188720500258206,0.37243820676708594,0.3116123875902698,
Decapoda-ND6,BUSTEDS,24,180,0.5,19107.22173520144,1.391133447935293,1.0532860538370157,0.0001017374442589304,0.4320920460068705,0.0177680029219233,0.5676348865068618,1.620108142342761,0.0002730674862676941,0.08649077529633169,0.3499916859850279,0.5052625038622687,0.3684764388398848,2.783171955722934,0.2815318751750873,,,,0.0,,60.204003870807355,8.450193719686298e-14,,,,,210
Decapoda-ND6,BUSTEDS-MH,24,180,0.5,19167.42573907225,1.3306741028345488,0.9453037695321179,0.01538679473086519,1.0,0.03022378875973626,0.0,1.111296691307649,0.0,0.1200090788069215,0.2262629059401277,0.5009924093176737,0.4071272633845618,2.097267078440583,0.3666098306753105,1.588097108943689,0.5561836421525912,0.0,,,,,0.1788507647198438,0.008394405742134823,0.24123109177917862,0.3886284492213868,
Diptera-ATP6,BUSTEDS,25,228,0.499005600056149,13740.89270725073,1.3674072974977225,1.2025472612666344,0.001086891805951904,0.6600896732299542,0.02265565093992268,0.3290876890536337,1.047209471370384,0.01082263771641222,0.06836351577907639,0.1946763799506008,0.4551002407799825,0.657026703156956,4.637171438436473,0.1482969168924432,,,,0.0,,,,,,,,
Diptera-ATP6,BUSTEDS-MH,25,228,0.5,13694.52237014544,1.359553546743323,1.0948913249891208,0.003660646799090267,0.6449229113059645,0.02559434519955996,0.3550770886940356,1.101819588803251,0.0,0.09826602879508436,0.1628103581407893,0.5458839728734877,0.6606948036741868,3.531766564860122,0.176494838185024,0.6319304697291106,0.189956185787001,0.0,,,46.37033710529067,8.527254709807083e-11,0.020040855561880896,0.01405523077303988,0.40869703956195486,0.3278562693385077,
Diptera-ATP8,BUSTEDS,25,55,0.5,4246.409732493919,1.2121739747251759,1.1120614702140026,0.00519024102307517,0.6347665830060955,0.1031304926525013,0.3652334169939045,1.002498472164954,0.0,0.08235719124562198,0.3893313614882994,0.5774549214990877,0.4226944829734599,3.850788695115038,0.1879741555382407,,,,,,,,,,,,
Diptera-ATP8,BUSTEDS-MH,25,55,0.5,4241.947516343574,1.239665817395524,1.054101784211222,0.009258727441449937,0.6369404947362305,0.08314601407869064,0.3630595052637695,1.013482600414699,0.0,0.1073809412873465,0.3878305614641795,0.6453444100262925,0.4180877082453217,3.547700356971012,0.1940817302904989,0.6380420264074944,0.0,6.815728481346674,,,4.462216150345739,0.10740934654095584,0.011679031080643523,0.010042163057281343,0.13200052557098507,0.11394554883222371,
Diptera-COX1,BUSTEDS,25,574,0.02919787400234441,31059.25067758857,1.3863850376490032,1.2709880106864833,0.004312619926235264,0.951249370862109,0.1292419553734148,0.04673006307977341,10.01718952465037,0.002020566058117562,0.1485776477628612,0.2815149693868613,0.4316139720516382,0.6325672208515268,7.974462095322139,0.08591780976161192,,,,3.0,127|237|310,,,,,,,
Diptera-COX1,BUSTEDS-MH,25,574,0.5,30955.50870254375,1.3801219475623527,1.1934219075547867,0.0066030642309363,0.7851337716066985,0.009758381357290409,0.2148662283933015,1.001559013835404,0.0,0.166376792403567,0.2317588207718679,0.527417158575163,0.6650096061223875,5.915857092257191,0.1032315731057445,0.9866674181006857,0.0,0.0,,,103.74197504482072,2.969725773665831e-23,3.0458015097119304,0.02850708174698313,0.7240691114097262,0.3537416660552731,
Diptera-COX2,BUSTEDS,25,231,0.02935461162827258,13741.79145926189,1.4135363200752618,1.2378928012795636,0.001685473587729338,0.7392313342804,0.03535074538621872,0.2595767629891158,115.9635459777357,0.001191902730484265,0.002062781615737359,0.03399080161857689,0.3457430263335493,0.7696471642321917,3.737126414523432,0.1963620341492314,,,,2.0,51|115,11.99088999910964,0.0024900686476335117,,,,,
Diptera-COX2,BUSTEDS-MH,25,231,0.5,13753.782349261,1.359037455632435,0.9593134052840084,0.01289150963764519,0.7917313805507497,0.01634465156543625,0.2082686194492503,1.09468163975881,0.0,0.398621580057591,0.7422700756286205,2.074317173228501,0.2318342285219575,8.619865222241433,0.02589569584942199,0.8495763426022376,0.0,5.669362588500383,,,,,38.2996921559492,0.15159646925588993,2.335957251018269,0.5669060053092619,
Diptera-COX3,BUSTEDS,25,265,0.5,14304.54744911047,1.367378050862418,1.220248268947146,0.0009601973451734699,0.6091383698935036,0.02172825723820365,0.3839714751728244,1.0,0.00689015493367207,0.05414528179216763,0.1222598040368509,0.4337007912429899,0.7361313927056987,4.76043455969138,0.1416088032574503,,,,,,,,,,,,
Diptera-COX3,BUSTEDS-MH,25,265,0.5,14297.54934257955,1.3880863234191128,1.0757643000639976,0.0008352011716682688,0.0,0.01169387756892396,1.0,1.00232795445322,0.0,0.09114730292402032,0.1213492985562493,0.5785082513033131,0.7087257993908183,3.407008677782904,0.1699249020529326,0.9098601935091931,0.8103307472073499,0.0,,,6.998106530920268,0.030225985865542076,0.004162443432001624,0.01720079434395782,0.5117451210335509,0.3833140388694375,
Diptera-CYTB,BUSTEDS,25,380,0.00245171992961396,22136.92332517225,1.4135903131361507,1.26091513451384,0.0009795263428630408,0.6971393399195256,0.02321132157843342,0.2999008621828639,82.30780367028444,0.002959797897610527,0.04301019336918873,0.09069434624498769,0.2849955353731081,0.7191362553411779,4.160230842249883,0.1901693984138344,,,,4.0,2|8|12|39,,,,,,,469|361|402|189|458|348|401|199|467|165|416|415|407|449|443|389|451|459|188|408|447|187|453|456|470|457|194|200|190|460|465|444|388|195|399|450|197|464|196|473|417|462|471|452|454|448|463|445|198|472|455|406
Diptera-CYTB,BUSTEDS-MH,25,380,0.5,22103.80238778934,1.3770924858361162,1.209062017697842,0.001252888270465066,0.5728773055750097,0.0166462210740667,0.4271226944249903,1.001552732487427,0.0,0.0627535764088986,0.09932959256033251,0.349627436197735,0.7034896079954606,3.79249626178736,0.1971807994442069,0.7231747123815886,0.0,0.0,,,33.12093738291151,6.425099085285017e-08,27.104363133409667,0.24763745231496725,0.1507032881089531,0.14370195599956492,
Diptera-ND1,BUSTEDS,25,333,0.2621290797311161,17096.47353308097,1.313376395509317,1.2683269972189526,0.005808776146548806,0.8924150845640663,0.1786954684893098,0.1037803028941108,3.652797108915141,0.003804612541822968,0.02459813630132759,0.07196817534392487,0.2246292149823477,0.673660394273288,3.329406569789583,0.2543714303827871,,,,0.0,,,,,,,,
Diptera-ND1,BUSTEDS-MH,25,333,0.4845046163859213,16996.71085731451,1.3953794355009759,1.0255133173969853,0.0009848532207676584,0.3236276070501979,0.0205364198125984,0.6755425603932497,2.397948085105697,0.0008298325565523881,0.167768073829969,0.5454245365029502,0.8790032818467269,0.3137608000545416,4.493128681778356,0.1408146634425082,0.7679970341696184,0.006610221294415229,0.0,0.0,,99.76267576646205,2.1717518861224452e-22,0.4726106651373122,0.03819833887345664,0.6537553721272645,0.6103622881199497,
Diptera-ND2,BUSTEDS,25,354,0.5,26903.87133748163,1.3664908080335327,1.1587924898614157,0.0003254319451164558,0.4369290325700502,0.0228199550996974,0.5459245718942047,1.0,0.01714639553574515,0.03543881166960973,0.1095480307227324,0.3126374163695403,0.558313527580829,2.473571095797115,0.3321384416964386,,,,,,,,,,,,
Diptera-ND2,BUSTEDS-MH,25,354,0.5,26840.75193052022,1.3821312571081643,0.98899795082188,0.0005455415067599558,0.0,0.01647043285535806,1.0,1.104274986136866,0.0,0.1042576894178303,0.1261278324467455,0.4801250636799274,0.5517511863645087,2.241209583631775,0.3221209811887459,1.289768215793099,0.0,0.0,,,63.11940696141028,1.9669572807735006e-14,0.03694820598094959,0.02738456682089027,0.1562226790746492,0.19654535949262855,
Diptera-ND3,BUSTEDS,25,120,0.5,8090.027005699725,1.4038956595374925,1.250435224536493,0.0002177385637468249,0.3973287560002636,0.0046749438567082,0.5926151429866178,1.0,0.01005610101311861,0.01578470548081644,0.13687266696279,0.2295144675597479,0.5611997396001325,2.8782928911588,0.3019275934370776,,,,,,,,,,,,
Diptera-ND3,BUSTEDS-MH,25,120,0.5,8050.191991850476,1.3870334403121625,1.14121092391713,0.005428018574356447,1.0,0.01112788524763644,0.0,1.275078278738752,0.0,0.04407917032350007,0.1393657073852709,0.3576997872303078,0.56033967497226,2.642150228870512,0.300294617642469,0.431538841223067,0.09533216378298937,0.0,,,39.83501384924875,2.2383945996269047e-09,0.0955805000467633,0.012517993866541073,0.13087414893384397,0.15098147139894696,
Diptera-ND4L,BUSTEDS,25,101,0.002799640079474808,6084.408869431821,1.4122001718356607,1.1934063226066096,0.0003519130462858109,0.6019042124323466,0.0293042770351317,0.3888299092158965,31.20920552394645,0.009265878351756887,0.01970887602632089,0.1171934691634259,0.4272307312790863,0.6951247084000838,3.733508135463401,0.1876818224364903,,,,6.0,2|4|9|16|34|57,16.620987756320574,0.0002459225575846689,,,,,
Diptera-ND4L,BUSTEDS-MH,25,101,0.5,6101.029857188141,1.3798847107086745,0.9733008464567248,0.00055902199444787,0.0,0.01777960282914617,1.0,1.110721411302679,0.0,0.1149111630883296,0.1319673997339844,0.6163608374163579,0.6475124811125266,2.656148290501671,0.2205201191534891,0.5360373859041108,2.205564705495154,0.0,,,,,10.03673863193264,0.30398689612143226,0.4538974127203368,0.4136300934771783,
Diptera-ND5,BUSTEDS,25,585,0.5,48041.28159667877,1.3421038299507435,1.1241887714727778,0.0007105257627168125,0.5196396690348963,0.03478433348035535,0.4533780815386521,1.0,0.02698224942645153,0.1053587086385182,0.261206396745861,0.458601457773561,0.529761221534999,3.490035165284076,0.2090323817191399,,,,,,,,,,,,
Diptera-ND5,BUSTEDS-MH,25,585,0.5,47963.00731021132,1.3735387350980124,0.8706338052045184,0.0005576355061607392,0.0,0.02116911243467929,1.0,1.106335565552781,0.0,0.249223893506508,0.4265520521079212,0.9444156750445456,0.4234366691490857,3.291704551785177,0.1500112787429931,1.089686340202143,2.099450470700817,0.0,,,78.27428646745102,1.0068265425117908e-17,0.04003455895167102,0.043214995159156055,0.2760033385459579,0.42923353919642737,
Diptera-ND6,BUSTEDS,25,176,0.3713177601404887,13295.65019947669,1.3666864328259134,0.9689050172674636,0.005802864592093854,0.8076932552329957,0.0673094970304117,0.1876590305017628,3.176734264690729,0.004647714265241471,0.1145034091132157,0.4546202457975142,0.7218007058142377,0.2996822487414244,2.977781854031437,0.2456975054610614,,,,0.0,,,,,,,,
Diptera-ND6,BUSTEDS-MH,25,176,0.5,13272.45093077478,1.3245482804406514,0.8387242041951989,0.01902955346424448,1.0,0.02915821554050818,0.0,1.091280173807928,0.0,0.1964538928741926,0.4603936265746783,0.885084874409409,0.3025298720179618,2.70709776049066,0.2370765014073599,0.5335997146544741,0.2382071502795881,0.0,,,23.199268701910114,9.169439920298337e-06,0.7122773537482852,0.034419384025195655,0.17197291529897507,0.1704940284378655,
Hemiptera-ATP6,BUSTEDS,19,241,0.5,18772.44088903866,1.4032024139456574,1.0021229448582132,4.96930934040718e-05,0.3796326360514855,0.00517471403655266,0.6114892036881029,1.0,0.008878160260411645,0.0657096413440823,0.3970651156057856,0.6285859118405471,0.3169610841592488,2.708890537953448,0.2859738002349655,,,,,,,,,,,,
Hemiptera-ATP6,BUSTEDS-MH,19,241,0.5,18690.36883484819,1.389250153893661,1.2159417107345527,0.0009700159473435751,0.45153645254584,0.01112906973421407,0.5422498204992007,1.013871747533636,0.006213726954959312,0.01077135061510632,0.08434668880865892,0.2074768947130363,0.4798208544598199,2.063957645756218,0.4358324567315213,0.4022314427851613,0.0,0.0,0.0,,82.07205419047023,1.507578285058164e-18,0.006915475361745662,0.006585577648447857,0.3736600666845722,0.5188722241252464,
Hemiptera-ATP8,BUSTEDS,19,58,0.5,5288.441534063986,1.3617481327214422,1.2138927524720462,1.817504449296748e-05,0.2280635889337408,0.02551018488897142,0.747714536884622,1.0,0.02422187418163724,0.02192047913783596,0.09252261873897505,0.1250088655475577,0.2069172405610141,1.387611589477597,0.7005601407000108,,,,,,3.638279583225085,0.16216518680717398,,,,,
Hemiptera-ATP8,BUSTEDS-MH,19,58,0.5,5292.079813647211,1.3629447875522451,1.1978609636394242,1.608423136117585e-05,0.2146114390515184,0.02491159183722601,0.7687563579342542,1.0,0.01663220301422739,0.02508702630893377,0.08903264971480711,0.1345352525235325,0.2099159556855999,1.38295900548221,0.701051394599593,0.0,0.0,2.093566734084338,,,,,0.00020022795495906655,0.008183495789768201,0.005781839380819881,0.00651882979685353,
Hemiptera-COX1,BUSTEDS,19,514,0.5,31608.8365884229,1.4035804619426286,0.9621989885068336,0.0,0.3878564716039048,0.005044152304768292,0.6019644052102309,1.0,0.01017912318586438,0.0451790157433391,0.6496424409188051,1.423962213538694,0.2146727508569434,4.900798528148285,0.1356848082242515,,,,,,,,,,,,
Hemiptera-COX1,BUSTEDS-MH,19,514,0.4718059557824876,31448.51616070467,1.3950948807298043,0.8786677519000005,0.00467051625306548,0.8835764044538191,0.009021198053478232,0.1149733578339225,1.505127039017006,0.001450237712258327,0.1068380033453039,0.6421712341367979,1.602929581273584,0.2329281883521716,4.467747349427525,0.1249005775110306,0.4999647341377104,0.0,0.0,0.0,,160.32042771823035,1.5376640215268447e-35,0.1712582003395938,0.011801942670493969,0.22455917801920489,0.17930664379823869,
Hemiptera-COX2,BUSTEDS,19,232,0.07889707268638158,16721.27193632238,1.4140258585396874,1.0868325367279927,6.592067309599203e-05,0.5048592738732516,0.00926973946640223,0.48845036618287,105.4946359458358,0.006690359943878377,0.04207975511495685,0.4629337716306057,0.9345492607893939,0.4213924380265071,5.072089944111569,0.1156737903428872,,,,3.0,108|157|165,,,,,,,
Hemiptera-COX2,BUSTEDS-MH,19,232,0.5,16575.59806033794,1.4139804717747402,1.0438529639702698,0.000362372601489725,0.4732338238833587,0.005649882043429981,0.5254413706104368,54.7093952015722,0.001324805506204474,0.03979544989618867,0.3721345791518865,0.4832175907321322,0.260321713360962,2.338221790629403,0.3675437074871516,0.3850040486200511,0.0,1.933710691588459,0.0,,145.6738759844411,2.329805956386798e-32,16.929719017871655,0.6353724709267314,1.0624947095860655,0.7871956860686651,
Hemiptera-COX3,BUSTEDS,19,264,0.1850981726217368,19742.24552830845,1.386205956919747,1.2690709069745096,0.001021471373697853,0.5483921717421005,0.02855568500640691,0.4345998823943548,2.204065383290578,0.01700794586354463,0.03348411004492247,0.09895477796236206,0.1399916668322027,0.5059872788779076,2.343586809960398,0.3950579431597303,,,,0.0,,,,,,,,158
Hemiptera-COX3,BUSTEDS-MH,19,264,0.5,19695.19684387196,1.337281290567269,0.7768072094669256,0.0151914849883535,1.0,0.02658159032411889,0.0,1.10925051477865,0.0,0.2109281875195142,0.5270872297710477,1.235012401704291,0.2998380402376069,2.995924060025892,0.1730747299913454,0.9880533507130399,0.403582875951401,0.01984516794783884,,,47.048684436489566,6.074464302558839e-11,0.37031965893629054,0.050807053060346836,0.6416006874707246,0.4921698183618632,
Hemiptera-CYTB,BUSTEDS,19,381,0.04883592607556791,26767.91017345835,1.414079326918686,1.0146624974903276,0.0002233481703667496,0.4631997452852808,0.01173359084250771,0.5310802058530405,188.9405534508882,0.005720048861678725,0.04990481041092584,0.4906380732615257,0.8383561470552346,0.3083193282401862,3.566574453590275,0.2010425984982881,,,,2.0,43|208,,,,,,,
Hemiptera-CYTB,BUSTEDS-MH,19,381,0.1233123870422743,26688.11975692784,1.410871109001292,0.990199721389478,0.0,0.3722067484087197,0.01094219859249772,0.6243983908668569,6.930886800041699,0.00339486072442345,0.06033702413695082,0.4834711924484753,0.9147439330388193,0.3319941728747087,3.615251590676875,0.1845346346768161,0.1313464777978299,0.0,0.8808268280236956,0.0,,79.79041653050808,4.717709510611408e-18,60.6702271304223,1.0586731244167207,0.045165712265403335,0.0875526445878774,
Hemiptera-ND1,BUSTEDS,19,318,0.5,23505.92801234561,1.3777112144008472,1.0711188838306185,3.353585780558271e-05,0.3679215645563756,0.01755388626512537,0.5935673295916565,1.0,0.03851110585196795,0.04422324799859031,0.3301801674937883,0.5257661000206328,0.3930128401539757,2.813388223054501,0.276806992352236,,,,,,,,,,,,
Hemiptera-ND1,BUSTEDS-MH,19,318,0.5,23415.56841129281,1.360854008319206,1.037621356997667,0.0001760465046980139,0.3858145039699256,0.0257974776303804,0.5894326013017768,1.0,0.02475289472829767,0.05939973670274198,0.3359670577304708,0.6247195849788089,0.4262458222520915,3.001674489355836,0.2377871200174378,0.0,0.0,2.041446788744131,,,90.3596010527981,2.391453484207722e-20,0.0027953673373824865,0.01851228178618644,0.1008054133212209,0.17620076359098324,
Hemiptera-ND2,BUSTEDS,19,340,0.5,32782.17788307013,1.4139696700938231,0.9983407313096305,0.0009863971869994688,0.4795547819236057,0.018510991602943,0.5050840519302626,169.5604786969955,0.01536116614613168,0.02525674808967119,0.1391122952377516,0.4182129735848858,0.3588299589921923,1.685899956275545,0.5020577457700562,,,,3.0,68|245|259,,,,,,,20|24|17
Hemiptera-ND2,BUSTEDS-MH,19,340,0.1264959181358968,32688.23411229041,1.4141238502183373,1.0167867122348673,0.0006896210999536504,0.5322318321173015,0.0109136143828559,0.4600555371697758,274.35453461262,0.007712630712922699,0.0226616531171603,0.127808086514405,0.3861986112903915,0.3510524753796568,1.653161545645739,0.5211394381059382,0.0,0.0,0.33610469804376,0.0,,93.94377077971876,3.9844590760478354e-21,34.93398335631055,2.1095619146755324,0.022449289298937088,0.05529014172263288,
